textbox19,textbox34,ID,textbox30,textbox10,Title,Location,Status,DateInitiated,Initiator,SAPNotificationNr
Unit: 04,[185],271655,2,CIB - C&I UNITS 4 - 6 SECT,"C&I TO CHECK 4E FEEDER SPEED INDCATION ,IN THE CONTROL ROOM.",03-04CD003B001 - MILL 4E FDR 04NM50D003,Submitted,2015-11-06 05:05,Z Sibanyoni,23388605
Unit: 04,[185],271683,1,CIB - C&I UNITS 4 - 6 SECT,e mill feeder speed fluctuating badly,03-04CD003B001 - MILL 4E FDR 04NM50D003,Submitted,2015-11-06 08:23,Marius Alexander,23388717
Unit: 04,[185],271685,1,CIB - C&I UNITS 4 - 6 SECT,d mill seal air damper to be stroked checked,03-04NM40 - MILL 4D,Submitted,2015-11-06 08:26,Marius Alexander,23388647
Unit: 04,[185],272435,2,CIB - C&I UNITS 4 - 6 SECT,"4C MILL  PA DAMPER  IS STILL FAULTY ,ITS OPEN 100% AIR FLOW ,WITH NO INDICATION ON THE CONTROL ROOM ",03-04JF02C005 - MILL 4C PA DAMPER 04NM30S001,Submitted,2015-11-13 05:23,Z Sibanyoni,23397203
Unit: 04,[185],272455,1,EMA - EMD ACTUATORS,c mill pa dmpr spindle nut drift to be replaced dmpr 100 % open.,03-04NM30 - MILL 4C,Signed Off,2015-11-13 10:52,B Melvill,23398098
Unit: 04,[185],272437,2,HMDM - HMD MILLS,"4B MILL  REJECTBOX IS COLD  , A CLINKER  IS SUSPECTED GC TO CHECK.",03-04NM20 - MILL 4B,Submitted,2015-11-13 05:29,Z Sibanyoni,23397211
Unit: 04,[185],274112,3,HMDM - HMD MILLS,E mill diff press running high,03-04NM50P011 - MILL 4E PA DIFFERENTIAL PRESSURE,Submitted,2015-12-01 12:07,Dawid Lombard,23418859
Unit: 04,[185],274117,3,PERFTEST - PERFORMANCE AND TESTING,Unit 4 Mill A to F: PA and SA load lines to be checked,03-04NM - BOILER  MILLING & COMBUSTION SYSTEM,Signed Off,2015-12-01 12:16,Dawid Lombard,23418894
Unit: 04,[185],273275,S,OPSPSRV - OPERATING SUPPORT SERVICES,16m level excess door from spo office to mill feeders is broken,03-00N - BOILER PLANT,Submitted,2015-11-22 15:54,ML Ramonedi,23408550
Unit: 04,[185],274553,1,CIB - C&I UNITS 4 - 6 SECT,CALLED OUT S/BY C&I TO ATTEND AND CLEAR MILL 'F' FDR BLOCK FAULT ALARM.,03-04CD004B001 - MILL 4F FDR 04NM60D003,Signed Off,2015-12-06 11:33,TP Mndawe,23424846
Unit: 04,[185],274706,1,CIB - C&I UNITS 4 - 6 SECT,F3 & F4 SEC AIR DAMPERS NOT DRIVING,03-04NM60 - MILL 4F,Submitted,2015-12-08 09:42,Present Vilakazi,23426950
Unit: 04,[185],274499,2,HMDM - HMD MILLS,F MILL MOTOR NOISY ON THE NDE SIDE ,03-04CB046B001 - MILL F BALL LDG H/OIL P/P 04NM40D008,Submitted,2015-12-05 14:38,TP Mndawe,23424374
Unit: 04,[185],275159,2,HMDASHP - HMD ASH PLANT,B MILL INSPECTION DOOR SIGHTGLASS NOT CLOSING PROPERLY THEREFORE IS LEAKING PF ,"03-04CD096B001-K13 - MCB MILLS D, E & F REJECT HOPPER LIGHTS",Submitted,2015-12-13 05:28,Thami Malaka,23433282
Unit: 04,[185],274950,1,OPSLUB - OPERATING LUBRICATION SECTION,r/h pa fan nde brg oil level low,03-04NG49T001 - RH PA FAN SET MOTOR NDE BEARING TEMP,Submitted,2015-12-10 15:52,Marius Alexander,23430147
Unit: 04,[185],275382,2,CIB - C&I UNITS 4 - 6 SECT,F MILL LUB OIL TEMP GAUGE IS READING HIGH 160C C&I TO CHECK.,03-04NM60T103 - MILL 4F LUB OIL TEMPERATURE,Submitted,2015-12-15 10:01,Z Sibanyoni,23434678
Unit: 04,[185],275761,1,CIB - C&I UNITS 4 - 6 SECT,C&I CALLED OUT FOR B MILL FEEDER DOES NOT PICK UP DEVIATION WANTS IT CLOSE,03-04CC003B001 - MILL 4B FDR 04NM20D003,Submitted,2015-12-19 14:44,Present Vilakazi,23439283
Unit: 04,[185],275816,2,HMDM - HMD MILLS,CALL OUT S/BY GC FOR E MILL FEEDER BROKEN.,03-04NM50D003 - MILL 4E FEEDER DRIVE,Submitted,2015-12-19 23:53,Z Sibanyoni,23439435
Unit: 04,[185],275873,2,HMDM - HMD MILLS,MILL 'A' BALL LOADING TENSION RAM N0.5 TO BE REPLACED.,03-04NM10G016 - MILL 4A BALL LOADING TENSION RAM NR 5,Submitted,2015-12-20 17:41,TP Mndawe,23439848
Unit: 04,[185],275917,2,CIB - C&I UNITS 4 - 6 SECT,"4B MILL DIFF PRESSURE  HIGH ,C&I TO DO DIFF PRESSURE BLOW THROUGH.",03-04NM20P011 - MILL 4B PA DIFFERENTIAL PRESSURE,Submitted,2015-12-21 02:02,Z Sibanyoni,23440033
Unit: 04,[185],274508,1,HMDM - HMD MILLS,CALL OUT S/BY GC FOR F MILL RAW COAL PIPE BLOCKED.,03-04NM60G006MR03 - MILL 4F RAW COAL PIPE,Submitted,2015-12-05 16:37,Z Sibanyoni,23424435
Unit: 04,[185],274565,1,HMDM - HMD MILLS,CALLED OUT S/BY GC TO UNBLOCK MILL 'F' RAW COAL PIPE,03-04NM60G006MR03 - MILL 4F RAW COAL PIPE,Submitted,2015-12-06 15:00,TP Mndawe,23425000
Unit: 04,[185],274678,2,HMDM - HMD MILLS,4E MILL RAW COAL PIPE LEAKING PF.,03-04NM50G006MR03 - MILL 4E RAW COAL PIPE,Submitted,2015-12-07 21:51,Z Sibanyoni,23426508
Unit: 04,[185],274870,2,HMDM - HMD MILLS,MILL B PF PIPE IS LEAKING ON TOP OF THE MILL ,"03-04UV02S502 - MILLS A,B,C VACUUM LINE ISOL V/V        ",Submitted,2015-12-10 03:57,Thami Malaka,23429100
Unit: 04,[185],274962,1,CIB - C&I UNITS 4 - 6 SECT,to assist with d mill feeder speed same fluctuating,03-04NM40 - MILL 4D,Submitted,2015-12-10 19:23,Marius Alexander,23430267
Unit: 04,[185],275380,1,HMDM - HMD MILLS,F MILL DISTRIBUTION BOX LEAKING PF VERY BADLY.,03-04NM60S005MR02 - MILL 4F DISTRIBUTION BOX,Submitted,2015-12-15 09:57,Z Sibanyoni,23434676
Unit: 04,[185],276606,1,HMDM - HMD MILLS,GC TO STOP THE PF LEAK ON MILL 'F' DISTR BOX.,03-04NM60S005MR02 - MILL 4F DISTRIBUTION BOX,Submitted,2015-12-30 15:26,TP Mndawe,23449280
Unit: 04,[185],275709,1,HMDOB - HMD OIL BURNERS,"CALLED OUT O/B TEAM TO ATTEND TO MILL ""B"" OIL BURNER ROW,THEY FAIL TO IGNITE.",03-04NL11G001KM01 - OIL BURNER LANCE TIP,Submitted,2015-12-18 19:35,TP Mndawe,23438782
Unit: 04,[185],275776,1,CIB - C&I UNITS 4 - 6 SECT,CALLED OUT S/BY C&I TO BLOW THROUGH MILL 'B' PA TX.,03-04JF01C011 - MILL 4B PA DAMPER 04NM20S001,Submitted,2015-12-19 16:53,TP Mndawe,23439323
Unit: 04,[185],252653,1,HMDM - HMD MILLS,f mill dist box pf leak to be repaired,03-04CB089B001 - MILL 4F PF DISTR DAMPER 04NM60S005,Submitted,2015-03-13 01:38,Marius Alexander,23112424
Unit: 04,[185],253213,2,HMDM - HMD MILLS,PF LEAK ON BURNER BOX C4. ,03-04NM30S005MR03 - MILL 4C PF PIPE NR 1,Submitted,2015-03-19 10:19,Z Sibanyoni,23120752
Unit: 04,[185],253547,2,HMDM - HMD MILLS,D MILL MOTOR BEARING TEMP HIGH 80C,03-04NM40T006 - MILL 4D MOTOR DE BEARING TEMP,Submitted,2015-03-23 22:52,Z Sibanyoni,23125904
Unit: 04,[185],253711,1,CIB - C&I UNITS 4 - 6 SECT,c & i on site to check d feeder vsd,03-04CD002B001 - MILL 4D FDR 04NM40D003,Submitted,2015-03-26 04:48,Marius Alexander,23128929
Unit: 04,[185],256290,1,HMDM - HMD MILLS,PF LEAK AT DUCTING,03-04NM30 - MILL 4C,Submitted,2015-04-29 09:27,Nomathemba Mdhluli,23167154
Unit: 04,[185],257064,1,HMDM - HMD MILLS,B MILL PF LEAK BOOST SEAL 7,03-04NM20 - MILL 4B,Signed Off,2015-05-10 22:08,Nomathemba Mdhluli,23178776
Unit: 04,[185],257180,1,HMDM - HMD MILLS,Gc call out for B feeder beld misaligned.,03-04CC003B001 - MILL 4B FDR 04NM20D003,Signed Off,2015-05-12 17:34,Jeremia Mabuza,23181902
Unit: 04,[185],257251,1,CIB - C&I UNITS 4 - 6 SECT,CALL OUT S/BY C&I FOR F MILL PA DAMPER INDICATION STUCK ON 90% AND PROGRAM FAILS TO GO TO SHUT DOWN.,03-04JF03C011 - MILL 4F PA DAMPER 04NM60S001,Submitted,2015-05-13 21:45,Z Sibanyoni,23183410
Unit: 04,[185],257336,1,EMA - EMD ACTUATORS,CALL OUT: S/BY ACTUATOR TO ASSIST WITH E3 SECONDARY AIR DAMPER - FAILS TO OPERATE,03-04NM50 - MILL 4E,Submitted,2015-05-15 05:23,ML Ramonedi,23184976
Unit: 04,[185],257340,1,EMA - EMD ACTUATORS,CALL OUT: F2 SECONDARY AIR DAMPER FAILS TO DRIVE.,03-05NM60 - MILL 5F,Submitted,2015-05-15 06:12,ML Ramonedi,23184950
Unit: 04,[185],257961,2,HMDM - HMD MILLS,B MILL REJECT LINE BLOCKED.,03-04NM20D102MR01 - MILL 4B REJECT LINE,Signed Off,2015-05-24 20:45,Jeremia Mabuza,23196597
Unit: 04,[185],258174,1,HMDM - HMD MILLS,"MILL 4E GAS LOADING FAULTY ,DROPPING VERY FAST ,GAS LEAKING IS SUSPECTED ,GC TO CHECK.",03-04NM50G - MILL 4E BALL LOADING SYS (GAS & HYD),Submitted,2015-05-28 06:45,Z Sibanyoni,23201343
Unit: 04,[185],258239,2,HMDM - HMD MILLS,CALL OUT S/BY GC FOR A FEEDER BELT SKEW.,03-04CC002B001 - MILL 4A FDR 04NM10D003,Signed Off,2015-05-29 02:28,Z Sibanyoni,23202668
Unit: 04,[185],258632,1,C&IU1-6 - C&I UNITS 1-6 SECTION,B MILL SECONDARY AIR DAMPER B3 NOT CONTROLLING INDICATES TRIPPED ON PANEL,03-04NS23S001MS01 - BURNER SECONDARY AIR DAMPER ACTUATOR,Signed Off,2015-06-03 04:24,Thami Malaka,23207966
Unit: 04,[185],259168,1,EMF - EMD UNIT 4-6,"S/BY EMD CALLED OUT TO CHECK MILL 'D' PROBLEM,SAME STARTED,PULLED HIGH AMPS,STARTING CURRENT AND TRI",03-04NM40 - MILL 4D,Signed Off,2015-06-09 05:33,TP Mndawe,23214474
Unit: 04,[185],260940,1,MBO - MBD OIL BURNER,"E MILL OIL BURNER FAIL TO IGNITE ,OIL BURNER TEAM NEEDS TO COME CHECK",03-04NL22G001 - OIL BURNER LANCE (GUN),Submitted,2015-07-01 01:54,Thami Malaka,23239824
Unit: 04,[185],260995,1,CIB - C&I UNITS 4 - 6 SECT,s/by c+i called out f mill alarms failed ,03-04NM60 - MILL 4F,Submitted,2015-07-01 17:49,B Melvill,23241091
Unit: 04,[185],261157,1,EMF - EMD UNIT 4-6,s/by emd called out c mill brkr fails to latch,03-04NM30 - MILL 4C,Signed Off,2015-07-03 15:43,B Melvill,23243652
Unit: 04,[185],261685,1,EMF - EMD UNIT 4-6,s/by drehmo called out to replace e mill pa dmpr actuator.,03-04NM50 - MILL 4E,Signed Off,2015-07-10 18:32,B Melvill,23251015
Unit: 04,[185],262111,2,HMDBLR - HMD BOILER,F MILL DISTRIBUTION BOX LEAKING PF. ,03-04NM40S005MR02 - MILL 4D DISTRIBUTION BOX,Submitted,2015-07-16 11:23,Thami Malaka,23256927
Unit: 04,[185],262201,2,HMDASHP - HMD ASH PLANT,"F MILL TENSION PULLEY WARN OUT ,NEW ONE NEED TO BE FITTED IN",03-04VD08S006 - PF MILL 'A' OIL CLR CW RTN ISOL V/V     ,Submitted,2015-07-17 10:48,Thami Malaka,23258362
Unit: 04,[185],262228,2,CIB - C&I UNITS 4 - 6 SECT,CALL OUT S/BY C&I FOR A MILL DIFF PRESSURE HIGH.,03-04NM10C011 - MILL 4A DIFF PRESSURE,Submitted,2015-07-17 16:05,Jeremia Mabuza,23258594
Unit: 04,[185],262700,2,HMDM - HMD MILLS,''B'' MILL HAS CLINKER ON THE REJECT BOX.,03-04NM20AA - MILL 4B REJECT SYSTEM,Submitted,2015-07-24 03:44,Jeremia Mabuza,23264765
Unit: 04,[185],262704,2,EMF - EMD UNIT 4-6,STANDBY EMD CALL OUT TO CHECK ''A'' MILL PA DAMPER MOTOR NOT DRIVING OPEN/CLOSE,03-04JF01C005 - MILL 4A PA DAMPER 04NM10S001,Signed Off,2015-07-24 05:41,Jeremia Mabuza,23264896
Unit: 04,[185],263090,1,CIB - C&I UNITS 4 - 6 SECT,"ON SITE S/BY C&I NOTIFIED TO ATTEND TO MILL 'E' AIR FLOW,PA DAMPER OPENING 100% FOLLOWED BY FDR SPEE",03-04NM50F001 - MILL 4E INLET AIR FLOW,Submitted,2015-07-29 04:50,TP Mndawe,23269586
Unit: 04,[185],264504,1,PERFTEST - PERFORMANCE AND TESTING,PERF&TESTING CALLED OUT TO DO CLEAN AIR CURVE ON MILL 'A',03-04NM10 - MILL 4A,Signed Off,2015-08-15 07:40,TP Mndawe,23287415
Unit: 04,[185],264666,3,HMDM - HMD MILLS,MILL  '4A' DIFF PRESSURE STAYS HIGH{10 PA} WHEN STARTING MILL.  GC CONSTRUCTION TO CHECK SAME.,03-04NM10C011 - MILL 4A DIFF PRESSURE,Submitted,2015-08-17 07:42,Solly Mathebula,23288442
Unit: 04,[185],264822,2,CIB - C&I UNITS 4 - 6 SECT,"4D MILL FEEDER KEEPS ON TRIPPING ,DUE TO MILL BLOCKED  PROTECTION SWITCH FAULTY. ",03-04CD002B001 - MILL 4D FDR 04NM40D003,Signed Off,2015-08-19 06:28,Z Sibanyoni,23291250
Unit: 04,[185],265798,1,HMDM - HMD MILLS,MILL C PF LEAK ON C1 & C2.,03-04NS42P102 - BURNER CORE AIR PRESSURE TAPPING POINT,Submitted,2015-09-01 08:57,Z Sibanyoni,23305674
Unit: 04,[185],266108,2,HMDM - HMD MILLS,CALL OUT S/BY GC FOR E MILL FEEDER GEARBOX AND DRIVE  PULLEY  BROKEN DOWN.,03-04CD003B001 - MILL 4E FDR 04NM50D003,Submitted,2015-09-04 12:00,Z Sibanyoni,23311199
Unit: 04,[185],268745,2,HMDM - HMD MILLS,MILL 4C LUB OIL FILTERS TO BE CLEANED,03-04NM30D002KP01 - MILL 4C LUB OIL P/P SET PUMP,Submitted,2015-10-06 00:56,Jeremia Mabuza,23349979
Unit: 04,[185],270024,2,HMDASHP - HMD ASH PLANT,B MILL ISPECTION DOOR SIDE GLASS BROKEN,03-04CC096B001-K13 - MCB MILL REJECT DIST BRD,Submitted,2015-10-20 06:02,TP Mndawe,23367837
Unit: 04,[185],271207,2,HMDBLR - HMD BOILER,B MILL HAS PF LEAK ON THE  DUCTING,03-04CC096B001-K13 - MCB MILL REJECT DIST BRD,Submitted,2015-11-02 02:17,TP Mndawe,23382781
Unit: 04,[185],272180,2,CIB - C&I UNITS 4 - 6 SECT,"C MILL PA DAMPER  MULFUNCTIONING ,INDICATES CLOSED WHILE MILL AIR FLOW INCREASES TO 100%",03-04JF02C005 - MILL 4C PA DAMPER 04NM30S001,Submitted,2015-11-10 22:07,Thami Malaka,23394178
Unit: 04,[185],275404,2,HMDM - HMD MILLS,"F MILL  MOTOR DE BEARING TEMP HIGH 75C ,",03-04NM60T006 - MILL 4F MOTOR DE BEARING TEMP,Submitted,2015-12-15 14:37,Z Sibanyoni,23435142
Unit: 04,[185],275852,1,CIB - C&I UNITS 4 - 6 SECT,S/BY C&I CALLED OUT FOR C MILL FEEDER SPEED KEEPS ON DROPPING AND CANNOT BE BIASED,03-05NM30 - MILL 5C,Submitted,2015-12-20 13:05,Present Vilakazi,23439742
Unit: 04,[185],275996,2,CIB - C&I UNITS 4 - 6 SECT,MILL B DIFF PRESSURE RUNNING HIGH AND FEEDER SPEED DRIVING BELOW 65% ENGINNERING NEED TO COME ASSIST,03-04CC003B001 - MILL 4B FDR 04NM20D003,Signed Off,2015-12-21 18:50,Thami Malaka,23441120
Unit: 04,[185],276110,1,HMDM - HMD MILLS,GC TO STOP THE PF LEAK ON MILL 'B' PF OUTLET  DUCT.,03-04NM20S - MILL 4B PF OUTLET,Submitted,2015-12-23 10:40,TP Mndawe,23443067
Unit: 05,[761],246398,1,HMDM - HMD MILLS,U5 F MILL HAS A COAL HANG UP AND GC CONST NOTIFIED ON SITE,03-05CD004B001 - MILL 5F FDR 05NM60D003,Submitted,2015-01-02 16:18,Ndivhuwo Mbedzi,23022306
Unit: 05,[761],246473,1,HMDM - HMD MILLS,CALL OUT:S/BY GC TO ASSIST WITH MILL F  RH INNER DOOR - FAILS TO OPEBN,03-05NM60 - MILL 5F,Submitted,2015-01-03 20:45,ML Ramonedi,23022649
Unit: 05,[761],246487,2,HMDM - HMD MILLS,GC TO ASSIST- MILL E LH INNER DOOR PNEUMATIC SYSTEM PIPE LEAKING  AIR.,03-05NM50 - MILL 5E,Submitted,2015-01-04 05:06,ML Ramonedi,23022958
Unit: 05,[761],246488,1,CIB - C&I UNITS 4 - 6 SECT,CALL OUT: S/BY C&I TO SET MILL B PA DAMPER POSITION AS PER ENGINEERING.,03-05NM20 - MILL 5B,Submitted,2015-01-04 05:31,ML Ramonedi,23022884
Unit: 05,[761],246739,1,HMDM - HMD MILLS,U5 E MILL RH INNER REJECT DOOR FAILS TO CLOSE AND GC CONST NOTIFIED ON SITE,03-05NM50AA - MILL 5E REJECT SYSTEM,Submitted,2015-01-07 23:22,Ndivhuwo Mbedzi,23027626
Unit: 05,[761],246796,1,EMF - EMD UNIT 4-6,U5 B MILL P A DAMPER KEEPS TRIPPING AND EMD NOTIFIED ON SITE.,03-05JF01C011 - MILL 5B PA DAMPER 05NM20S001,Submitted,2015-01-09 04:37,Ndivhuwo Mbedzi,23029709
Unit: 05,[761],246799,2,HMDM - HMD MILLS,U5 E MILL RH INNER REJECT DOOR OPENS VERY SLOWLY,03-05NM50AA - MILL 5E REJECT SYSTEM,Submitted,2015-01-09 06:01,Ndivhuwo Mbedzi,23029744
Unit: 05,[761],246911,1,HMDM - HMD MILLS,U5 CALL OUT S/BY GC CONSTR FOR C MILL REJECT BOX OUTER DOOR WING NUT THREADS STRIPPED,03-05NM30AA - MILL 5C REJECT SYSTEM,Submitted,2015-01-11 01:43,Ndivhuwo Mbedzi,23031202
Unit: 05,[761],246917,2,HMDM - HMD MILLS,U5 E MILL REJECT BOX OUTTER DOOR SEAL TO BE REPLACED,03-05NM50AA - MILL 5E REJECT SYSTEM,Submitted,2015-01-11 06:26,Ndivhuwo Mbedzi,23031247
Unit: 05,[761],247038,1,HMDM - HMD MILLS,MILL E REJECT INNER DOOR FAILS TO OPEN - GC TO ASSIST.,03-05NM50 - MILL 5E,Submitted,2015-01-12 22:17,ML Ramonedi,23032994
Unit: 05,[761],247084,1,HMDM - HMD MILLS,U5 BOTH E MILL REJECT BOX INNER DOORS FAIL TO CLOSE AND GC CONST NOTIFIED ON SITE.,03-05NM50AA - MILL 5E REJECT SYSTEM,Submitted,2015-01-13 08:00,Ndivhuwo Mbedzi,23033243
Unit: 05,[761],246486,1,HMDBLR - HMD BOILER,"CALL OUT: S/BY HMD TO ASSIST WITH MILL A ,IT KEEPS ON TRIPPING - PA FLOW LOW.",03-05NM10 - MILL 5A,Submitted,2015-01-04 04:58,ML Ramonedi,23022962
Unit: 05,[761],246630,1,HMDM - HMD MILLS,"C-MILL HYD PRESS LOW. BLR PO TRIED TO RAISE THE PRESS, BUT FAILED. GC CONSTRUCTION NOTIFIED TO ASSIS",03-05NM30D007 - MILL 5C HYDRAULIC MOTOR-P/P UNIT,Submitted,2015-01-06 13:47,Johannes Maseko,23026250
Unit: 05,[761],246646,3,HMDM - HMD MILLS,CORRECT MILL 5A  PA DAMPER POSITION INDICATION,03-05NM10 - MILL 5A,Signed Off,2015-01-06 16:33,ML Ramonedi,23026533
Unit: 05,[761],246902,1,CIB - C&I UNITS 4 - 6 SECT,CALL OUT: S/BY C&I TO ASSIST WITH MILL B PA DAMPER.,03-05NM20 - MILL 5B,Submitted,2015-01-10 21:12,ML Ramonedi,23031144
Unit: 05,[761],246916,2,HMDM - HMD MILLS,U5 E MILL REJECTING EXCESSIVELY,03-05NM50AA - MILL 5E REJECT SYSTEM,Signed Off,2015-01-11 06:23,Ndivhuwo Mbedzi,23031246
Unit: 05,[761],246918,2,HMDM - HMD MILLS,U5 E MILL RH REJECT BOX INNER DOOR MOVING VERY SLOWLY WHEN OPENING AND CLOSING,03-05NM50AA - MILL 5E REJECT SYSTEM,Submitted,2015-01-11 06:30,Ndivhuwo Mbedzi,23031248
Unit: 05,[761],248275,2,CIB - C&I UNITS 4 - 6 SECT,MILL B PA DAMPER INDICATION  READING ZERO,03-05NM20 - MILL 5B,Signed Off,2015-01-20 06:43,ML Ramonedi,23042495
Unit: 05,[761],248447,2,HMDM - HMD MILLS,MILL C REJECT LINE BLOCKED - TO BE UNBLOCKED.,03-05NM30 - MILL 5C,Signed Off,2015-01-22 06:01,ML Ramonedi,23044227
Unit: 05,[761],246350,1,HMDM - HMD MILLS,CALL OUT: S/BY GC TO UNBLOCK MMILLF RAW COAL CHUTE.,03-05NM60 - MILL 5F,Submitted,2015-01-02 00:51,ML Ramonedi,23021714
Unit: 05,[761],246399,2,HMDM - HMD MILLS,U5 F MILL LH INNER REJECT DOOR FAILS TO CLOSE,03-05NM60AA - MILL 5F REJECT SYSTEM,Submitted,2015-01-02 17:27,Ndivhuwo Mbedzi,23022324
Unit: 05,[761],246482,1,HMDM - HMD MILLS,CALL OUT: S/BY GC TO REPAIR MILL A FEEDER BELT - TORN,03-05NM10 - MILL 5A,Submitted,2015-01-04 03:15,ML Ramonedi,23022923
Unit: 05,[761],246529,2,HMDM - HMD MILLS,ONE SCRAPER FOUND INSIDE MILL F REJECT BOX,03-05NM60 - MILL 5F,Signed Off,2015-01-05 00:14,ML Ramonedi,23023342
Unit: 05,[761],246817,1,HMDM - HMD MILLS,"E-MILL REJECT LINE BLOCKED, GC CONSTRACTION ON SITE NOTIFIED",03-05NM50AA - MILL 5E REJECT SYSTEM,Submitted,2015-01-09 13:39,Johannes Maseko,23030494
Unit: 05,[761],246827,1,CIB - C&I UNITS 4 - 6 SECT,CALL OUT:S/BY C&I TO ASSIST WITH MILL B PA DAMPER.,03-05NM10 - MILL 5A,Submitted,2015-01-09 15:46,ML Ramonedi,23030536
Unit: 05,[761],246910,2,ENGC&I - C&I ENGINEERING DEPARTMENT,U5 C & I ENGINEERING TO INVESTIGATE MILL 5B AUTO CONTROL RESPONSE( AS PER BOILER ENGINEERING REQUEST,03-05NM20 - MILL 5B,Submitted,2015-01-10 23:34,Ndivhuwo Mbedzi,23031183
Unit: 05,[761],247015,2,CIB - C&I UNITS 4 - 6 SECT,C&I TO CHECK WHY MILL C L/OIL SYSTEM FAULT ALARM IS SUSTAINED,03-05NM30 - MILL 5C,Submitted,2015-01-12 13:30,ML Ramonedi,23032482
Unit: 05,[761],247033,1,HMDM - HMD MILLS,"MILL F LH INNER DOOR FAILS TO CLOSE, GC TO ASSIST.",03-05NM60 - MILL 5F,Submitted,2015-01-12 17:24,ML Ramonedi,23032918
Unit: 05,[761],247196,1,CIB - C&I UNITS 4 - 6 SECT,U5 B MILL PA DAMPER HAS A DEVIATION FAULT AND C & I TO CHECK,03-05JF01C011 - MILL 5B PA DAMPER 05NM20S001,Submitted,2015-01-14 16:12,Ndivhuwo Mbedzi,23035867
Unit: 05,[761],248302,1,CIB - C&I UNITS 4 - 6 SECT,PA DAMPER IS SPIKING,03-05JF01C011 - MILL 5B PA DAMPER 05NM20S001,Signed Off,2015-01-20 09:47,Johannes Maseko,23042513
Unit: 05,[761],248271,2,CIB - C&I UNITS 4 - 6 SECT,MILL B NO COAL ON BELT FLASHING - TO BE FIXED.,03-05NM20 - MILL 5B,Submitted,2015-01-20 06:19,ML Ramonedi,23042506
Unit: 05,[761],248466,2,HMDM - HMD MILLS,U5 C MILL JET PULSION VALVE TURNING LOOSE,03-05NM30D102 - MILL 5C REJECT REMOVAL JET PULSION P/P,Signed Off,2015-01-22 09:00,Ndivhuwo Mbedzi,23044581
Unit: 05,[761],248475,2,HMDM - HMD MILLS,U5 REJECT LINE PLUG NOT COVERED,03-05NM10AA - MILL 5A REJECT SYSTEM,Signed Off,2015-01-22 12:13,Ndivhuwo Mbedzi,23045033
Unit: 05,[761],248953,1,CIB - C&I UNITS 4 - 6 SECT,"MILL F  DIFF VERY HIGH, BLOW THROUGHS TO BE DONE.",03-05NM60 - MILL 5F,Submitted,2015-01-28 12:22,ML Ramonedi,23052030
Unit: 05,[761],249006,1,PERFTEST - PERFORMANCE AND TESTING,"CONDITION & MONITORING CALLED OUT FOR C-MILL SEAL FAN VIB
 ",03-05CC112B001 - MILL 5C SEAL AIR FAN 05NM30D006,Submitted,2015-01-29 05:37,Johannes Maseko,23052710
Unit: 05,[761],248561,2,CIB - C&I UNITS 4 - 6 SECT,U5 E MILL HYDRAULIC SYSTEM FAULT ALARM KEEP INITIATING. C & I TO CHECK,03-05CB063B001 - MILL 5E HYDRAULIC SYS 05NM50D007,Submitted,2015-01-23 11:28,Ndivhuwo Mbedzi,23046474
Unit: 05,[761],248675,1,HMDM - HMD MILLS,MILL E & F  REJECT BOX INSPECTION SIGHT GLASSES TO BE REPLACED.,03-05NM50 - MILL 5E,Signed Off,2015-01-25 05:50,ML Ramonedi,23047561
Unit: 05,[761],249534,1,CIB - C&I UNITS 4 - 6 SECT,MILL A SECONDARY AIR DAMPERS A1 FAILS OPEN,03-05NM10 - MILL 5A,Signed Off,2015-02-04 15:07,ML Ramonedi,23061820
Unit: 05,[761],249591,1,HMDOB - HMD OIL BURNERS,U5 CALL OUT  S/BY OIL BURNER TEAM FOR A1 - 3 O/BS FAIL TO IGNITE,03-05NM10 - MILL 5A,Signed Off,2015-02-05 06:23,Ndivhuwo Mbedzi,23062277
Unit: 05,[761],248940,S,HMDM - HMD MILLS,"33ML OIL BURNER PF SUPPLY PIPE TO BURNER ,PF IS LEAKING VERY BAD.",03-05NL12 - A2 BURNER FUEL OIL SUPPLY SYSTEM,Submitted,2015-01-28 11:09,Jerry Gumede,23051829
Unit: 05,[761],248943,S,HMDM - HMD MILLS,"B1 OIL BURNER PF SUPPLY PIPE TO BURNER 1,PF IS LEAKING VERY BAD.",03-05NL21 - B1 BURNER FUEL OIL SUPPLY SYSTEM,Submitted,2015-01-28 11:25,Jerry Gumede,23051938
Unit: 05,[761],248949,S,HMDM - HMD MILLS,C1 OIL BURNER PF SUPPLY PIPE TO C1 BURNER PF IS LEAKING VERY BAD ,03-05NL31 - C1 BURNER FUEL OIL SUPPLY SYSTEM,Submitted,2015-01-28 12:08,Jerry Gumede,23051994
Unit: 05,[761],249634,1,CIB - C&I UNITS 4 - 6 SECT,C-MILL HYDRAULIC PRESS READING ZERO IN THE CNTRL ROOM,03-05CA085B001 - MILL 5C HYDRAULIC SYS 05NM30D007,Signed Off,2015-02-05 14:47,Johannes Maseko,23063381
Unit: 05,[761],249671,1,CIB - C&I UNITS 4 - 6 SECT,U5 F MILL S/UP PROGRAM STUCK ON STEP 7 CRI AND S/BY C & I NOTIFIED ON SITE,03-05NM60 - MILL 5F,Submitted,2015-02-06 04:15,Ndivhuwo Mbedzi,23063832
